url
https://en.wikipedia.org/wiki/Technology
https://www.nytimes.com/2019/01/25/technology/facebook-instagram-whatsapp-messenger.html
https://www.nytimes.com/2019/01/24/technology/intel-chief-executive-search.html
https://en.wikipedia.org/wiki/Application_programming_interface
https://www.itnews.com/article/3336260/computers/hey-pc-builders-check-out-these-newegg-deals-on-the-ryzen-5-2600-and-geforce-rtx-2070.html
https://www.itnews.com/article/3336444/components-processors/intel-addresses-processor-shortages-ceo-hunt-after-reporting-disappointing-fourth-quarter-results.html
https://www.computerworld.com/article/3335756/microsoft-windows/how-to-clean-up-your-windows-10-act.html
https://www.itworld.com/article/3336191/microsoft-windows/windows-10-1809-fiasco-may-hinder-enterprise-migrations-from-windows-7.html
https://www.itworld.com/article/3334580/collaboration/google-ups-prices-for-g-suite-basic-and-business-customers.html
https://www.technewsworld.com/story/85626.html
https://edition.cnn.com/2019/01/08/tech/ces-2019-tv-trends/index.html
https://edition.cnn.com/2019/01/09/tech/baidu-walmart-udelv/index.html
https://edition.cnn.com/2019/01/07/tech/samsung-earnings-drop/index.html
https://www.entrepreneur.com/article/326419
https://www.entrepreneur.com/article/326359
https://www.entrepreneur.com/article/326281
https://www.entrepreneur.com/article/326338
https://www.entrepreneur.com/article/326241
https://www.entrepreneur.com/slideshow/326239
https://www.entrepreneur.com/article/326225
https://www.entrepreneur.com/article/326182
https://www.entrepreneur.com/slideshow/326107
https://www.itworld.com/article/3333785/microsoft-windows/microsoft-expands-windows-7-to-windows-10-app-compatibility-pledge.html
https://inshorts.com/en/news/man-creates-3d-printed-mouse-with-display-keyboard-fitted-into-it-1547574194243
https://inshorts.com/en/news/uk-braille-technology-firm-creates-ereader-for-blind-users-1547472649964
https://inshorts.com/en/news/investigation-says-app-just-eat-selling-food-with-allergens-in-uk-1547472391026
https://inshorts.com/en/news/robot-dog-climbs-steps-rings-bell-to-deliver-package-at-ces-1547315756616
https://inshorts.com/en/news/smart-ebike-that-connects-to-amazons-alexa-unveiled-at-ces-1547116748340
https://inshorts.com/en/news/ai-kit-that-can-control-wheelchair-with-face-shown-at-ces-1547056084920
https://inshorts.com/en/news/us-startup-makes-wristband-that-can-control-body-temperature-1547397605029
https://www.theverge.com/circuitbreaker/2019/1/16/18186058/lg-g8-second-screen-attachement-mwc-2019
https://www.theverge.com/2019/1/16/18185318/microsoft-hololens-2-mobile-world-congress-press-event-date
https://www.technewsworld.com/story/85593.html
https://www.technewsworld.com/story/85579.html
https://www.technewsworld.com/story/85581.html
https://www.technewsworld.com/story/85571.html
https://www.technewsworld.com/story/85531.html
https://www.technewsworld.com/story/85516.html
https://www.technewsworld.com/story/85519.html
https://www.technewsworld.com/story/85434.html
https://www.technewsworld.com/story/85471.html
https://www.technewsworld.com/story/85462.html
https://www.technewsworld.com/story/Court-Cops-Cant-Compel-the-Use-of-Body-Parts-to-Unlock-Phones-85791.html
https://www.technewsworld.com/story/Rumors-Roil-Ahead-of-Next-Months-Galaxy-Unpacked-Event-85785.html
https://www.technewsworld.com/story/Blue-Collar-Linux-Something-Borrowed-Something-New-85787.html
https://www.technewsworld.com/story/CES-2019-A-Tech-Solution-for-a-Standoff-85783.html
https://www.technewsworld.com/story/IBM-Chief-Sounds-Cautionary-Note-on-Deep-Data-AI-Quantum-Computing-85774.html
https://www.technewsworld.com/story/Google-Assistant-Gets-More-Features-Greater-Reach-85778.html
https://www.technewsworld.com/story/Apple-Samsung-Buddy-Up-in-Smart-TV-Deal-85772.html
https://www.technewsworld.com/story/Voice-Controlled-Online-Entertainment-Is-Gaining-Traction-85767.html
https://www.bbc.com/news/technology-48352271
https://www.bbc.com/news/business-48345260
https://www.bbc.com/news/world-asia-india-48347592
https://www.bbc.com/news/entertainment-arts-48348401
https://www.bbc.com/news/business-48345742
https://www.bbc.com/news/business-48340202
https://www.bbc.com/news/technology-48334457
https://www.bbc.com/news/technology-48334739
https://www.theverge.com/2019/5/21/18624846/amazon-marketplace-apple-deal-iphones-mac-third-party-sellers-john-bumstead
https://www.theverge.com/2019/5/21/18633827/vizio-2019-4k-tv-p-series-quantum-m-series-v-series-pricing
https://www.theverge.com/2019/5/21/18632550/huawei-p30-pro-android-google-executive-order-us-phone-qualcomm-intel
https://www.theverge.com/circuitbreaker/2019/5/21/18633825/samsung-galaxy-s10-plus-red-color-scheme-leak-render
https://www.theverge.com/2019/5/21/18633800/google-calendar-keep-dark-mode-android-q-theme-battery-saver
